Slot_Start,Zone_ID,label,relevance,date,risk_score_xgb,risk_score_lr,risk_score_rf,risk_score,error_type,Zone_Name,Hour
2025-10-20 14:15:00,4,0,0,2025-10-20,0.6880877,0.6874545931303205,0.6848913525132475,0.6880877,False Positive (誤報),武嶺裡面,14
2025-10-20 14:30:00,4,0,0,2025-10-20,0.66643965,0.6341583901150062,0.676878537247987,0.66643965,False Positive (誤報),武嶺裡面,14
2025-10-20 14:45:00,4,0,0,2025-10-20,0.63716304,0.6130024105945212,0.6621336184045397,0.63716304,False Positive (誤報),武嶺裡面,14
2025-10-20 15:00:00,4,0,0,2025-10-20,0.5845576,0.4389480146382326,0.5931732226208944,0.5845576,False Positive (誤報),武嶺裡面,15
2025-10-21 09:00:00,4,0,0,2025-10-21,0.572186,0.6725826387960364,0.5910835196987753,0.572186,False Positive (誤報),武嶺裡面,9
2025-10-21 09:15:00,4,0,0,2025-10-21,0.54579103,0.6298095180722904,0.5768282366244091,0.54579103,False Positive (誤報),武嶺裡面,9
2025-10-22 10:00:00,4,0,0,2025-10-22,0.8972758,0.8961104876644731,0.9181423948935606,0.8972758,False Positive (誤報),武嶺裡面,10
2025-10-22 10:15:00,4,0,0,2025-10-22,0.6786995,0.4189115294931668,0.6881861327169981,0.6786995,False Positive (誤報),武嶺裡面,10
2025-10-22 10:30:00,4,0,0,2025-10-22,0.5450258,0.4513048728420467,0.6150157103254084,0.5450258,False Positive (誤報),武嶺裡面,10
2025-10-22 13:00:00,4,0,0,2025-10-22,0.5914293,0.6437285274418928,0.6640960927351865,0.5914293,False Positive (誤報),武嶺裡面,13
2025-10-22 13:15:00,4,0,0,2025-10-22,0.58737135,0.586987276886872,0.657001197601397,0.58737135,False Positive (誤報),武嶺裡面,13
2025-10-22 13:30:00,4,0,0,2025-10-22,0.59106106,0.5402704367450738,0.6512318261681971,0.59106106,False Positive (誤報),武嶺裡面,13
2025-10-22 13:45:00,4,0,0,2025-10-22,0.5657188,0.4929532730878486,0.6528886283470736,0.5657188,False Positive (誤報),武嶺裡面,13
2025-10-22 14:00:00,4,0,0,2025-10-22,0.59422773,0.6078279147203636,0.6810565573428063,0.59422773,False Positive (誤報),武嶺裡面,14
2025-10-22 14:15:00,4,0,0,2025-10-22,0.5664479,0.5740608499557589,0.6541702968328167,0.5664479,False Positive (誤報),武嶺裡面,14
2025-10-22 14:30:00,4,0,0,2025-10-22,0.5404992,0.5273619223502348,0.6487619056708986,0.5404992,False Positive (誤報),武嶺裡面,14
2025-10-22 14:45:00,4,0,0,2025-10-22,0.51205087,0.4679183300808213,0.6311142615636097,0.51205087,False Positive (誤報),武嶺裡面,14
2025-10-22 15:00:00,4,0,0,2025-10-22,0.5044013,0.5268831413991948,0.5868099939949621,0.5044013,False Positive (誤報),武嶺裡面,15
2025-10-23 09:00:00,4,0,0,2025-10-23,0.5976913,0.6440022700213964,0.5970446556244916,0.5976913,False Positive (誤報),武嶺裡面,9
2025-10-23 09:15:00,4,0,0,2025-10-23,0.5723994,0.587827233124762,0.5830609209661399,0.5723994,False Positive (誤報),武嶺裡面,9
2025-10-23 09:30:00,4,0,0,2025-10-23,0.52529544,0.5658889344186303,0.5568292640366264,0.52529544,False Positive (誤報),武嶺裡面,9
2025-10-23 15:30:00,4,0,0,2025-10-23,0.8005031,0.8073431776498373,0.830747742530469,0.8005031,False Positive (誤報),武嶺裡面,15
2025-10-24 09:00:00,4,0,0,2025-10-24,0.6900814,0.7425520224097045,0.6154854744973237,0.6900814,False Positive (誤報),武嶺裡面,9
2025-10-24 09:15:00,4,0,0,2025-10-24,0.6563972,0.6500478344696987,0.6045929266117556,0.6563972,False Positive (誤報),武嶺裡面,9
2025-10-24 09:30:00,4,0,0,2025-10-24,0.60040945,0.5933651276238144,0.5843024467395749,0.60040945,False Positive (誤報),武嶺裡面,9
2025-10-24 09:45:00,4,0,0,2025-10-24,0.53914255,0.5343427784195806,0.5551378283973493,0.53914255,False Positive (誤報),武嶺裡面,9
2025-10-27 09:15:00,4,0,0,2025-10-27,0.9537077,0.9998654324192587,0.9069307129609631,0.9537077,False Positive (誤報),武嶺裡面,9
2025-10-27 09:30:00,4,0,0,2025-10-27,0.8427704,0.7999582741387724,0.772588743382404,0.8427704,False Positive (誤報),武嶺裡面,9
2025-10-27 09:45:00,4,0,0,2025-10-27,0.7844906,0.7447154968200482,0.7330255031966395,0.7844906,False Positive (誤報),武嶺裡面,9
2025-10-27 10:00:00,4,0,0,2025-10-27,0.7878279,0.5812832340386055,0.7070513696164673,0.7878279,False Positive (誤報),武嶺裡面,10
2025-10-27 10:15:00,4,0,0,2025-10-27,0.77859014,0.5382827709280112,0.6774520236623764,0.77859014,False Positive (誤報),武嶺裡面,10
2025-10-27 10:30:00,4,0,0,2025-10-27,0.7013547,0.4987887111297105,0.5935035221301217,0.7013547,False Positive (誤報),武嶺裡面,10
2025-10-27 10:45:00,4,0,0,2025-10-27,0.5360938,0.41223920291863053,0.4662186484958836,0.5360938,False Positive (誤報),武嶺裡面,10
2025-10-27 13:00:00,4,0,0,2025-10-27,0.8356679,0.7789753852769585,0.7338323367715057,0.8356679,False Positive (誤報),武嶺裡面,13
2025-10-27 13:15:00,4,0,0,2025-10-27,0.83171076,0.7443763533504074,0.7278795887252478,0.83171076,False Positive (誤報),武嶺裡面,13
2025-10-27 13:30:00,4,0,0,2025-10-27,0.833613,0.7065475310787002,0.7230198700897167,0.833613,False Positive (誤報),武嶺裡面,13
2025-10-27 13:45:00,4,0,0,2025-10-27,0.78536826,0.7948312593423025,0.7087803955899165,0.78536826,False Positive (誤報),武嶺裡面,13
2025-10-27 14:00:00,4,0,0,2025-10-27,0.7798088,0.6983341448556655,0.7083919028069842,0.7798088,False Positive (誤報),武嶺裡面,14
2025-10-27 14:15:00,4,0,0,2025-10-27,0.7386798,0.6570787617411168,0.6845317448873556,0.7386798,False Positive (誤報),武嶺裡面,14
2025-10-27 14:30:00,4,0,0,2025-10-27,0.6656567,0.7066710229227696,0.667978538825712,0.6656567,False Positive (誤報),武嶺裡面,14
2025-10-27 14:45:00,4,0,0,2025-10-27,0.52322185,0.6498261728718931,0.6473329390890946,0.52322185,False Positive (誤報),武嶺裡面,14
2025-10-28 09:00:00,4,0,0,2025-10-28,0.8209181,0.7162558952900748,0.7700757575083543,0.8209181,False Positive (誤報),武嶺裡面,9
2025-10-28 09:15:00,4,0,0,2025-10-28,0.8006847,0.6764431578408321,0.7552233770582819,0.8006847,False Positive (誤報),武嶺裡面,9
2025-10-28 09:30:00,4,0,0,2025-10-28,0.76679814,0.6564649466600032,0.7416925461032171,0.76679814,False Positive (誤報),武嶺裡面,9
2025-10-28 09:45:00,4,0,0,2025-10-28,0.72651106,0.5891619189921825,0.7107036135722755,0.72651106,False Positive (誤報),武嶺裡面,9
2025-10-28 10:00:00,4,0,0,2025-10-28,0.6753538,0.45518502451227816,0.6284642690051214,0.6753538,False Positive (誤報),武嶺裡面,10
2025-10-28 10:15:00,4,0,0,2025-10-28,0.6347217,0.49185389738089763,0.5772262237652274,0.6347217,False Positive (誤報),武嶺裡面,10
2025-10-28 15:45:00,4,0,0,2025-10-28,0.8223078,0.6989338045862884,0.6713074686557714,0.8223078,False Positive (誤報),武嶺裡面,15
2025-10-29 10:45:00,4,0,0,2025-10-29,0.9147977,0.9693662531567011,0.8986513817355727,0.9147977,False Positive (誤報),武嶺裡面,10
2025-10-29 13:00:00,4,0,0,2025-10-29,0.68242186,0.7233697563753958,0.6930395179173252,0.68242186,False Positive (誤報),武嶺裡面,13
2025-10-29 13:15:00,4,0,0,2025-10-29,0.68055326,0.6712426424573965,0.6889739958483341,0.68055326,False Positive (誤報),武嶺裡面,13
2025-10-29 13:30:00,4,0,0,2025-10-29,0.68579876,0.6267985721799036,0.6855833473228912,0.68579876,False Positive (誤報),武嶺裡面,13
2025-10-29 13:45:00,4,0,0,2025-10-29,0.627347,0.6845622834733561,0.6731471386538229,0.627347,False Positive (誤報),武嶺裡面,13
2025-10-29 14:00:00,4,0,0,2025-10-29,0.6678977,0.8249862486672298,0.6958932731964467,0.6678977,False Positive (誤報),武嶺裡面,14
2025-10-29 14:15:00,4,0,0,2025-10-29,0.5596479,0.7953352208938447,0.676512592910575,0.5596479,False Positive (誤報),武嶺裡面,14
2025-10-30 09:00:00,4,0,0,2025-10-30,0.837671,0.6828810571046513,0.7744717980608002,0.837671,False Positive (誤報),武嶺裡面,9
2025-10-30 09:15:00,4,0,0,2025-10-30,0.81711364,0.6293001587134737,0.7646997740687981,0.81711364,False Positive (誤報),武嶺裡面,9
2025-10-30 09:30:00,4,0,0,2025-10-30,0.79411507,0.6080907467023673,0.7494189866774292,0.79411507,False Positive (誤報),武嶺裡面,9
2025-10-30 09:45:00,4,0,0,2025-10-30,0.74617594,0.5502033521905124,0.7192849859737678,0.74617594,False Positive (誤報),武嶺裡面,9
2025-10-30 10:00:00,4,0,0,2025-10-30,0.7167258,0.46438564475173744,0.6828725177608871,0.7167258,False Positive (誤報),武嶺裡面,10
2025-10-30 10:15:00,4,0,0,2025-10-30,0.6313437,0.39417789172251866,0.609928054650029,0.6313437,False Positive (誤報),武嶺裡面,10
2025-10-30 10:30:00,4,0,0,2025-10-30,0.53206,0.36147347891206455,0.5204567626211333,0.53206,False Positive (誤報),武嶺裡面,10
2025-10-30 13:00:00,4,0,0,2025-10-30,0.56756586,0.7566915647421494,0.6830597329711918,0.56756586,False Positive (誤報),武嶺裡面,13
2025-10-30 13:15:00,4,0,0,2025-10-30,0.5818801,0.5845072961331934,0.6808406219556765,0.5818801,False Positive (誤報),武嶺裡面,13
2025-10-30 13:30:00,4,0,0,2025-10-30,0.58311135,0.5381321789799078,0.6798867367683497,0.58311135,False Positive (誤報),武嶺裡面,13
2025-10-30 13:45:00,4,0,0,2025-10-30,0.5596185,0.5034109100761576,0.6745944346169709,0.5596185,False Positive (誤報),武嶺裡面,13
2025-10-30 14:00:00,4,0,0,2025-10-30,0.6083462,0.6078423244004806,0.7124816967699925,0.6083462,False Positive (誤報),武嶺裡面,14
2025-10-30 14:15:00,4,0,0,2025-10-30,0.5640815,0.57421520377149,0.6910724756698364,0.5640815,False Positive (誤報),武嶺裡面,14
2025-10-30 14:30:00,4,0,0,2025-10-30,0.51715016,0.5153190042034316,0.6762858339171884,0.51715016,False Positive (誤報),武嶺裡面,14
2025-10-31 09:45:00,4,0,0,2025-10-31,0.924824,0.9475343816461526,0.9176721285571456,0.924824,False Positive (誤報),武嶺裡面,9
2025-10-31 10:00:00,4,0,0,2025-10-31,0.6624747,0.4933271405042659,0.655375745664479,0.6624747,False Positive (誤報),武嶺裡面,10
2025-10-31 10:15:00,4,0,0,2025-10-31,0.5421006,0.4655404989767475,0.5979317780874924,0.5421006,False Positive (誤報),武嶺裡面,10
2025-10-31 13:00:00,4,0,0,2025-10-31,0.7025742,0.7471631358054944,0.6977027469074298,0.7025742,False Positive (誤報),武嶺裡面,13
2025-10-31 13:15:00,4,0,0,2025-10-31,0.70234597,0.709687683872499,0.692779705766704,0.70234597,False Positive (誤報),武嶺裡面,13
2025-10-31 13:30:00,4,0,0,2025-10-31,0.7115075,0.6691948798002723,0.6914059599804533,0.7115075,False Positive (誤報),武嶺裡面,13
2025-10-31 13:45:00,4,0,0,2025-10-31,0.70505345,0.7604447189654003,0.6858530291105811,0.70505345,False Positive (誤報),武嶺裡面,13
2025-10-31 14:00:00,4,0,0,2025-10-31,0.62723184,0.7368129847410512,0.645757005546553,0.62723184,False Positive (誤報),武嶺裡面,14
2025-10-31 14:15:00,4,0,0,2025-10-31,0.6548761,0.5586908077069105,0.6356489124874745,0.6548761,False Positive (誤報),武嶺裡面,14
2025-10-31 14:30:00,4,0,0,2025-10-31,0.63786846,0.5117882078594552,0.629392263017738,0.63786846,False Positive (誤報),武嶺裡面,14
2025-10-31 14:45:00,4,0,0,2025-10-31,0.6009217,0.4646924826342974,0.6200832822118811,0.6009217,False Positive (誤報),武嶺裡面,14
2025-10-31 15:00:00,4,0,0,2025-10-31,0.5918149,0.343999714881653,0.5529730909056955,0.5918149,False Positive (誤報),武嶺裡面,15
2025-11-03 09:15:00,4,0,0,2025-11-03,0.9552141,0.9861574597796514,0.9254642182045946,0.9552141,False Positive (誤報),武嶺裡面,9
2025-11-03 09:30:00,4,0,0,2025-11-03,0.84811133,0.7774167330048432,0.7801140040357624,0.84811133,False Positive (誤報),武嶺裡面,9
2025-11-03 09:45:00,4,0,0,2025-11-03,0.8452416,0.6614053288822995,0.7647612463072834,0.8452416,False Positive (誤報),武嶺裡面,9
2025-11-03 10:00:00,4,0,0,2025-11-03,0.81090313,0.5160158064860575,0.7204377007613152,0.81090313,False Positive (誤報),武嶺裡面,10
2025-11-03 10:15:00,4,0,0,2025-11-03,0.69766617,0.5597713475682694,0.6677386830185668,0.69766617,False Positive (誤報),武嶺裡面,10
2025-11-03 10:30:00,4,0,0,2025-11-03,0.5203822,0.5216905230122815,0.5765000136195195,0.5203822,False Positive (誤報),武嶺裡面,10
2025-11-03 13:00:00,4,0,0,2025-11-03,0.7647328,0.7087691993460898,0.7282622763344968,0.7647328,False Positive (誤報),武嶺裡面,13
2025-11-03 13:15:00,4,0,0,2025-11-03,0.7638588,0.6681968292321488,0.7253140585653811,0.7638588,False Positive (誤報),武嶺裡面,13
2025-11-03 13:30:00,4,0,0,2025-11-03,0.7620235,0.6250244650282916,0.7250403992763671,0.7620235,False Positive (誤報),武嶺裡面,13
2025-11-03 13:45:00,4,0,0,2025-11-03,0.77241176,0.6791768708147414,0.718106619698789,0.77241176,False Positive (誤報),武嶺裡面,13
2025-11-03 14:00:00,4,0,0,2025-11-03,0.7295948,0.7291429477944854,0.7038706968265873,0.7295948,False Positive (誤報),武嶺裡面,14
2025-11-03 14:15:00,4,0,0,2025-11-03,0.5581909,0.7216999969850857,0.6699279913902219,0.5581909,False Positive (誤報),武嶺裡面,14
2025-11-04 09:00:00,4,0,0,2025-11-04,0.79488003,0.671880167207086,0.7624662492598019,0.79488003,False Positive (誤報),武嶺裡面,9
2025-11-04 09:15:00,4,0,0,2025-11-04,0.7730737,0.6290674543178449,0.7439805111386838,0.7730737,False Positive (誤報),武嶺裡面,9
2025-11-04 09:30:00,4,0,0,2025-11-04,0.7323687,0.6078611797557801,0.733583117987654,0.7323687,False Positive (誤報),武嶺裡面,9
2025-11-04 09:45:00,4,0,0,2025-11-04,0.69430107,0.5377421894930335,0.7000880558127007,0.69430107,False Positive (誤報),武嶺裡面,9
2025-11-04 10:00:00,4,0,0,2025-11-04,0.63404363,0.403961726354794,0.6132193201542256,0.63404363,False Positive (誤報),武嶺裡面,10
2025-11-04 10:15:00,4,0,0,2025-11-04,0.53906757,0.3482453850011791,0.5416412178263987,0.53906757,False Positive (誤報),武嶺裡面,10
2025-11-04 13:00:00,4,0,0,2025-11-04,0.6880162,0.6040636736821544,0.63760296486835,0.6880162,False Positive (誤報),武嶺裡面,13
2025-11-04 13:15:00,4,0,0,2025-11-04,0.68815976,0.5582217408080717,0.6369280008503452,0.68815976,False Positive (誤報),武嶺裡面,13
2025-11-04 13:30:00,4,0,0,2025-11-04,0.68257904,0.5113655924113498,0.6369280008503452,0.68257904,False Positive (誤報),武嶺裡面,13
2025-11-04 13:45:00,4,0,0,2025-11-04,0.6780746,0.4643088662968468,0.6344703554226955,0.6780746,False Positive (誤報),武嶺裡面,13
2025-11-04 14:00:00,4,0,0,2025-11-04,0.638704,0.5236580171944428,0.603469973040035,0.638704,False Positive (誤報),武嶺裡面,14
2025-11-04 14:15:00,4,0,0,2025-11-04,0.59761906,0.48888226561600595,0.5910020439658762,0.59761906,False Positive (誤報),武嶺裡面,14
2025-11-04 14:30:00,4,0,0,2025-11-04,0.57424355,0.41786354147335425,0.5830073670763202,0.57424355,False Positive (誤報),武嶺裡面,14
2025-11-04 14:45:00,4,0,0,2025-11-04,0.5644084,0.372845713502815,0.571551288228637,0.5644084,False Positive (誤報),武嶺裡面,14
2025-11-04 15:00:00,4,0,0,2025-11-04,0.5269631,0.25803842302109026,0.4803922071719746,0.5269631,False Positive (誤報),武嶺裡面,15
2025-11-05 09:00:00,4,0,0,2025-11-05,0.53928715,0.6354405625811066,0.5549615456799216,0.53928715,False Positive (誤報),武嶺裡面,9
2025-11-05 09:15:00,4,0,0,2025-11-05,0.52206784,0.5788012061935642,0.5558204528502252,0.52206784,False Positive (誤報),武嶺裡面,9
2025-11-06 09:00:00,4,0,0,2025-11-06,0.72737163,0.6846435895502417,0.7016245905911134,0.72737163,False Positive (誤報),武嶺裡面,9
2025-11-06 09:15:00,4,0,0,2025-11-06,0.7076469,0.6312120735572297,0.690688202117637,0.7076469,False Positive (誤報),武嶺裡面,9
2025-11-06 09:30:00,4,0,0,2025-11-06,0.67096835,0.6100532363661525,0.6797821437733055,0.67096835,False Positive (誤報),武嶺裡面,9
2025-11-06 09:45:00,4,0,0,2025-11-06,0.6319547,0.5522488643642492,0.6572041720858712,0.6319547,False Positive (誤報),武嶺裡面,9
2025-11-06 10:00:00,4,0,0,2025-11-06,0.5525502,0.6051623973413283,0.6060052702916695,0.5525502,False Positive (誤報),武嶺裡面,10
2025-11-06 13:00:00,4,0,0,2025-11-06,0.6407942,0.6153085661959897,0.6731879619887466,0.6407942,False Positive (誤報),武嶺裡面,13
2025-11-06 13:15:00,4,0,0,2025-11-06,0.63754326,0.5698414799238679,0.6719875563268574,0.63754326,False Positive (誤報),武嶺裡面,13
2025-11-06 13:30:00,4,0,0,2025-11-06,0.63794243,0.5231650332300182,0.6708008892154292,0.63794243,False Positive (誤報),武嶺裡面,13
2025-11-06 13:45:00,4,0,0,2025-11-06,0.6039278,0.4883884605299861,0.6672565523606354,0.6039278,False Positive (誤報),武嶺裡面,13
2025-11-06 14:00:00,4,0,0,2025-11-06,0.62415534,0.5934276906735322,0.6632669761413641,0.62415534,False Positive (誤報),武嶺裡面,14
2025-11-06 14:15:00,4,0,0,2025-11-06,0.58957404,0.5594604346284043,0.6490681079376798,0.58957404,False Positive (誤報),武嶺裡面,14
2025-11-06 14:30:00,4,0,0,2025-11-06,0.5465454,0.5002994394555865,0.6390223720404158,0.5465454,False Positive (誤報),武嶺裡面,14
2025-11-06 14:45:00,4,0,0,2025-11-06,0.50495505,0.44113005873066036,0.6193333426652695,0.50495505,False Positive (誤報),武嶺裡面,14
2025-11-07 09:00:00,4,0,0,2025-11-07,0.60274774,0.7084553401482478,0.5689990600164552,0.60274774,False Positive (誤報),武嶺裡面,9
2025-11-07 09:15:00,4,0,0,2025-11-07,0.5847039,0.6113359980315268,0.5637785431643023,0.5847039,False Positive (誤報),武嶺裡面,9
2025-11-07 09:30:00,4,0,0,2025-11-07,0.51388335,0.5535826309539063,0.5418310395737843,0.51388335,False Positive (誤報),武嶺裡面,9
2025-11-10 09:00:00,4,0,0,2025-11-10,0.57102966,0.7087396815630155,0.5165097797449141,0.57102966,False Positive (誤報),武嶺裡面,9
2025-11-10 09:15:00,4,0,0,2025-11-10,0.54127437,0.6573475200246334,0.48523361274337967,0.54127437,False Positive (誤報),武嶺裡面,9
2025-11-11 11:00:00,4,0,0,2025-11-11,0.86549634,0.4782083063808027,0.6728743776156542,0.86549634,False Positive (誤報),武嶺裡面,11
2025-11-11 13:00:00,4,0,0,2025-11-11,0.6311227,0.606349865013893,0.6686937630672535,0.6311227,False Positive (誤報),武嶺裡面,13
2025-11-11 13:15:00,4,0,0,2025-11-11,0.62386173,0.5599282921757495,0.6642930319679776,0.62386173,False Positive (誤報),武嶺裡面,13
2025-11-11 13:30:00,4,0,0,2025-11-11,0.6211367,0.5108226387899583,0.6462097883906168,0.6211367,False Positive (誤報),武嶺裡面,13
2025-11-11 13:45:00,4,0,0,2025-11-11,0.5984784,0.4621693622278833,0.6439530407554662,0.5984784,False Positive (誤報),武嶺裡面,13
2025-11-11 14:00:00,4,0,0,2025-11-11,0.5437814,0.5203763025011789,0.5991722092061346,0.5437814,False Positive (誤報),武嶺裡面,14
2025-11-11 14:15:00,4,0,0,2025-11-11,0.5023904,0.4847930648642995,0.5673673710766183,0.5023904,False Positive (誤報),武嶺裡面,14
2025-11-12 09:00:00,4,0,0,2025-11-12,0.7075039,0.6599395665508161,0.5978585393350777,0.7075039,False Positive (誤報),武嶺裡面,9
2025-11-12 09:15:00,4,0,0,2025-11-12,0.68839216,0.604721888156963,0.5886027642739091,0.68839216,False Positive (誤報),武嶺裡面,9
2025-11-12 09:30:00,4,0,0,2025-11-12,0.6491441,0.5588881541610087,0.5597963830035689,0.6491441,False Positive (誤報),武嶺裡面,9
2025-11-12 09:45:00,4,0,0,2025-11-12,0.6013386,0.5488506971885101,0.5294364072593037,0.6013386,False Positive (誤報),武嶺裡面,9
2025-11-12 13:00:00,4,0,0,2025-11-12,0.58023757,0.6107707528714394,0.4814017517239892,0.58023757,False Positive (誤報),武嶺裡面,13
2025-11-12 13:15:00,4,0,0,2025-11-12,0.58173877,0.5529944199868241,0.4882630044139729,0.58173877,False Positive (誤報),武嶺裡面,13
2025-11-12 13:30:00,4,0,0,2025-11-12,0.58196735,0.5060741547239177,0.4854966704640705,0.58196735,False Positive (誤報),武嶺裡面,13
2025-11-12 13:45:00,4,0,0,2025-11-12,0.55616194,0.45904673132383317,0.48014878619155055,0.55616194,False Positive (誤報),武嶺裡面,13
2025-11-13 10:15:00,4,0,0,2025-11-13,0.90447533,0.723946774777994,0.9058833320879398,0.90447533,False Positive (誤報),武嶺裡面,10
2025-11-13 13:00:00,4,0,0,2025-11-13,0.57045436,0.6368554976600456,0.6792127619980995,0.57045436,False Positive (誤報),武嶺裡面,13
2025-11-13 13:15:00,4,0,0,2025-11-13,0.558569,0.5919592062588471,0.6782473579313563,0.558569,False Positive (誤報),武嶺裡面,13
2025-11-13 13:30:00,4,0,0,2025-11-13,0.55494237,0.5455604592945131,0.6756492787620739,0.55494237,False Positive (誤報),武嶺裡面,13
2025-11-13 13:45:00,4,0,0,2025-11-13,0.53395027,0.510741094722837,0.673944973320088,0.53395027,False Positive (誤報),武嶺裡面,13
2025-11-13 14:00:00,4,0,0,2025-11-13,0.63373065,0.6147106645185595,0.7274660343824421,0.63373065,False Positive (誤報),武嶺裡面,14
2025-11-13 14:15:00,4,0,0,2025-11-13,0.6013902,0.5811942248751854,0.7136387069196128,0.6013902,False Positive (誤報),武嶺裡面,14
2025-11-13 14:30:00,4,0,0,2025-11-13,0.5686934,0.5224079694324956,0.6971571317992773,0.5686934,False Positive (誤報),武嶺裡面,14
2025-11-13 14:45:00,4,0,0,2025-11-13,0.501767,0.4630097024244727,0.6617667933442748,0.501767,False Positive (誤報),武嶺裡面,14
2025-11-14 09:00:00,4,0,0,2025-11-14,0.8267071,0.7310639426847135,0.7988022518357597,0.8267071,False Positive (誤報),武嶺裡面,9
2025-11-14 09:15:00,4,0,0,2025-11-14,0.8052114,0.637622139396416,0.7970755526027912,0.8052114,False Positive (誤報),武嶺裡面,9
2025-11-14 09:30:00,4,0,0,2025-11-14,0.76478815,0.581097148152303,0.7796106278012718,0.76478815,False Positive (誤報),武嶺裡面,9
2025-11-14 09:45:00,4,0,0,2025-11-14,0.71202004,0.5223602827305447,0.7384285702696401,0.71202004,False Positive (誤報),武嶺裡面,9
2025-11-14 10:00:00,4,0,0,2025-11-14,0.591619,0.36379734717509793,0.586957384165839,0.591619,False Positive (誤報),武嶺裡面,10
2025-11-14 10:15:00,4,0,0,2025-11-14,0.50664264,0.32138814999415716,0.5129622006677976,0.50664264,False Positive (誤報),武嶺裡面,10
2025-11-14 13:00:00,4,0,0,2025-11-14,0.641028,0.6436220683185183,0.623361478053982,0.641028,False Positive (誤報),武嶺裡面,13
2025-11-14 13:15:00,4,0,0,2025-11-14,0.6412056,0.5993222332630158,0.6222157986403029,0.6412056,False Positive (誤報),武嶺裡面,13
2025-11-14 13:30:00,4,0,0,2025-11-14,0.5743179,0.6614353455847036,0.6250766125325457,0.5743179,False Positive (誤報),武嶺裡面,13
2025-11-14 13:45:00,4,0,0,2025-11-14,0.5663808,0.6084327378017559,0.623977235094149,0.5663808,False Positive (誤報),武嶺裡面,13
2025-11-14 14:00:00,4,0,0,2025-11-14,0.53042084,0.6359567248655684,0.5843135741175979,0.53042084,False Positive (誤報),武嶺裡面,14
2025-11-14 14:15:00,4,0,0,2025-11-14,0.5031136,0.5957553829716558,0.580565482453805,0.5031136,False Positive (誤報),武嶺裡面,14
2025-11-14 14:30:00,4,0,0,2025-11-14,0.5034139,0.43544325067077966,0.5728508695607992,0.5034139,False Positive (誤報),武嶺裡面,14
2025-11-17 09:30:00,4,0,0,2025-11-17,0.9488954,0.9801571736259803,0.9301046049318726,0.9488954,False Positive (誤報),武嶺裡面,9
2025-11-17 09:45:00,4,0,0,2025-11-17,0.81853193,0.6142947340110095,0.7724960762734966,0.81853193,False Positive (誤報),武嶺裡面,9
2025-11-17 10:00:00,4,0,0,2025-11-17,0.7817859,0.5144599150761804,0.7341466491335725,0.7817859,False Positive (誤報),武嶺裡面,10
2025-11-17 10:15:00,4,0,0,2025-11-17,0.6861223,0.4469792220765342,0.6822617824883725,0.6861223,False Positive (誤報),武嶺裡面,10
2025-11-17 10:30:00,4,0,0,2025-11-17,0.5559057,0.41414290716020397,0.5732358650194754,0.5559057,False Positive (誤報),武嶺裡面,10
2025-11-17 13:00:00,4,0,0,2025-11-17,0.6693974,0.7181918572262985,0.6976874494895852,0.6693974,False Positive (誤報),武嶺裡面,13
2025-11-17 13:15:00,4,0,0,2025-11-17,0.66664547,0.6782555364046127,0.6988963183561927,0.66664547,False Positive (誤報),武嶺裡面,13
2025-11-17 13:30:00,4,0,0,2025-11-17,0.6502926,0.718171403644109,0.6998495149676974,0.6502926,False Positive (誤報),武嶺裡面,13
2025-11-17 13:45:00,4,0,0,2025-11-17,0.61899275,0.70429744673317,0.6984840864712547,0.61899275,False Positive (誤報),武嶺裡面,13
2025-11-17 14:00:00,4,0,0,2025-11-17,0.62033087,0.7752374883875198,0.6873183101080476,0.62033087,False Positive (誤報),武嶺裡面,14
2025-11-17 14:15:00,4,0,0,2025-11-17,0.54613715,0.5628511273442183,0.6555443988401808,0.54613715,False Positive (誤報),武嶺裡面,14
2025-11-17 14:30:00,4,0,0,2025-11-17,0.51292795,0.5036856313174165,0.6341931154401648,0.51292795,False Positive (誤報),武嶺裡面,14
2025-11-18 09:00:00,4,0,0,2025-11-18,0.669093,0.6641284019096966,0.6091352017286227,0.669093,False Positive (誤報),武嶺裡面,9
2025-11-18 09:15:00,4,0,0,2025-11-18,0.64631265,0.6208744961941476,0.5978402834988386,0.64631265,False Positive (誤報),武嶺裡面,9
2025-11-18 09:30:00,4,0,0,2025-11-18,0.5925218,0.5994976879800389,0.5566960023878661,0.5925218,False Positive (誤報),武嶺裡面,9
2025-11-18 09:45:00,4,0,0,2025-11-18,0.54535407,0.5290416269529546,0.5283342130722114,0.54535407,False Positive (誤報),武嶺裡面,9
2025-11-19 09:00:00,4,0,0,2025-11-19,0.8583899,0.651314182832248,0.7177789081398309,0.8583899,False Positive (誤報),武嶺裡面,9
2025-11-19 09:15:00,4,0,0,2025-11-19,0.8485962,0.5955713990304625,0.7021842341295677,0.8485962,False Positive (誤報),武嶺裡面,9
2025-11-19 09:30:00,4,0,0,2025-11-19,0.83078086,0.549479568163652,0.6916311218448488,0.83078086,False Positive (誤報),武嶺裡面,9
2025-11-19 09:45:00,4,0,0,2025-11-19,0.8027405,0.539413285904968,0.6612696468699262,0.8027405,False Positive (誤報),武嶺裡面,9
2025-11-19 10:00:00,4,0,0,2025-11-19,0.77548313,0.3798198121391977,0.6074208123472616,0.77548313,False Positive (誤報),武嶺裡面,10
